id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
173151383,2466015390311," + Kích thước thảm : khoảng 40cm x 60cm (kích thước có thể sai lệch tùy từng lô hàng)- Chất liệu hóa thạch Diatomite.- Thấm hút nước nhanh, chỉ trong 10s giây- Dễ dàng vệ sinh làm sạch, dễ dàng l...",69000,69000,,0,0,241,,available,,1000,1000,,3748887,Shouse
2153015,9061182029037,"Bộ Vít 24 Món Xiaomi Wiha Precision Screwdriver DZN4002TY bao gồm 24 đầu tua vít với kích cỡ, kiểu dáng khác nhau được chia làm 4 tầng, mỗi tầng 6 loại tua vít. Trên đầu vị trí của mỗi tua vít có vẽ...",410600,490000,,79400,16,117,,available,,1000,1000,,25422,Xiaomi
212465483,8184496166489,"Tua Vít Đa Năng Cầm Tay Nhỏ Gọn PK02 - Tiện Dụng Lắp Ráp Và Sửa Chữa Vật Dụng Gia ĐìnhTuốc nơ vít là một công cụ cần có trong bộ dụng cụ cơ bản của gia đình. Với thiết kế nhỏ nhắn, đơn giản bao gồm 1...",35000,35000,,0,0,0,,available,,1000,1000,,5375469,FIVO
696349,3998683130749," Ổ Cắm Điện 4 Lỗ 3 Chấu 3m Philips SPN1248WB/74 (2500W) gồm 4 lỗ cắm 3 chân, có thể sử dụng đồng thời cho nhiều thiết bị điện khác nhau như: quạt, tivi, sạc điện thoại... rất tiện lợi. Công suất 250...",240000,269000,,29000,11,149,,available,,1000,1000,,19018,Philips
71206737,2301703637561,Video thực tế sản phẩm chính hãng và hướng dẫn sử dụng đèn pin laserĐèn laser 303 công suất 5.000mw có thể phát tia sáng xanh/đỏ (bước sóng 532nm) xa hàng km.Thân máy: màu đenMàu đèn: Màu xanh lá ...,141550,149000,,7450,5,46,,available,,1000,1000,,837721,Essesa
57243045,8956341221173,"Ron Dán Khung Cửa là sản phẩm gia dụng hữu ích trong việc làm kín khe hở giữa cánh cửa và khung cửa trong gia đình bạn. Qua đó đem lại những lợi ích như giảm tiếng ồn , ngăn côn trùng, ngăn bụi xâm ...",96000,105000,,9000,9,228,,available,,1000,1000,,63747,3M
184282609,7105458459685,"Sản phẩm đế kê chân máy giặt giúp bạn giải quyết các vấn đề về rung lắc, tiếng ồn lớn, gầm máy thấp gây ứ đọng rác, cản dòng chảy thoát nước, khó vệ sinh  phát sinh trong quá trình sử dụng máy giặt 1 ...",26700,27861,,1161,4,0,,available,,1000,1000,,111461,OEM
72332230,3806086206421,"️ Thông Tin Sản Phẩm:- Kích thước: 32*30*10cm- Chất liệu: Cao Su Non- Màu sắc: 6 màu như hình️ Đặc tính sản phẩm :- Chất liệu vải PP và bông an toàn, mềm mịn khi tiếp xúc- Gối chữ U được thiết k...",129000,129000,,0,0,150,,available,,1000,1000,,111461,OEM
144752155,8699979308088,"Cicico Store cam kết : - Bán hàng đúng mô tả - 1 đổi 1 trong 7 ngày - Bảo hành 12 tháng với sản phẩm được bảo hànhTHÔNG TIN SẢN PHẨM: Khăn lau đa năngKích thước : 25*25cm, 27*16cmTên sản phẩm: Khăn l...",14000,14000,,0,0,0,,available,,1000,1000,,111461,OEM
74296344,2490978497366," Chảo vuông Lock&Lock Handycook LHD1146 14cm không có chứa thành phần PFOA/PFOS gây hại cho cơ thể người, an toàn khi sử dụng.Bên trong sản phẩm được phủ chống dính, giúp thức ăn không bám dí...",131000,264000,,133000,50,202,,available,,1000,1000,,48077,LocknLock
75340681,9492807829235,"Hộp Đựng Đồ Đa Năng Sang Trọng, Lịch SựTúi Vải Đựng Quần Áo Chăn Màn Phong Cách Thụy ĐiểnHàng Chính Hãng miDoctor               Sau sự thành công của các dòng sản phẩm như: Túi Vải Đựng Chăn Màn, ...",72000,120000,,48000,40,705,,available,,1000,1000,,245945,miDoctor
142382946,3069486798340,"       Hộp đựng giày nắp nhựa cứng trong suốt - Hàng về theo lô màu k cố định shop sẽ giao mầu ngẫu nhiên ạ.   - Kích thước Hộp đựng giày nhựa cứng trong suốt: Rộng: 24cm, Dài: 34cm. Cao: 14cm Si...",500000,500000,,0,0,0,,available,,1000,1000,,111461,OEM
198219660,3315990120140,"Bộ chuyển đổi ổ cắm 2 chấu thành 3 chấu. An toàn sử dụng. Tuổi thọ cao. Dễ dàng duy trì. Đơn giản; tiện lợi. Chất liệu nhựa cao cấp, an toàn cho người sử dụng. Công suất hỗ trợ lên tới 10A.Tiện dụng đ...",35000,35000,,0,0,106,,available,,1000,1000,,4439523,BARWELL
892141,9969906367307,"Pin Max 8 + 4 Viên Energizer E92 BP8+4 AAA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân kh...",125500,199000,,73500,37,3,,available,,1000,1000,,19312,Energizer
120552065,9367707323552,"Chất liệu inox 304 an toàn tuyệt đối cho sức khỏeBình giữ nhiệt inox 304 Elmich EL-8013OL được làm bằng chất liệu inox 304 có khả năng chống ăn mòn tuyệt vời, bình giữ nhiệt Elmich EL-8013OL an toàn ...",169000,389000,,220000,57,184,,available,,1000,1000,,31627,Elmich
32328782,1378958870501,"Văn hóa cà phê phin Việt NamVăn hóa cà phê từ lâu đã gắn liền với hình ảnh của những hạt cà đỏ mọng, của mùi hương ngào ngạt vừa thơm nồng lại chan chát và đặc biệt là của những chiếc phin nhôm thấm ...",69000,69000,,0,0,433,,available,,1000,1000,,155734,Trung Nguyên
92521124,7804360500613,"Ủng Bọc Giày Đi Mưa Chống Nước Có Đế Chống Trơn Trượt Cao CấpNhững cơn mưa bất chợt không báo trước luôn là nỗi lo đối với mỗi người khi mà áo mưa không thể che hết được toàn cơ thể, vẫn còn đôi chân...",59800,59800,,0,0,1,,available,,1000,1000,,111461,OEM
36935892,9558984910514,"Sợi vải mềm, khả năng thấm hút nước tốt, mềm dịu với da tay.Dễ dàng giặt và nhanh khô, Không gây mùi ẩm mốc.Màu sắc phối 2 màu 2 mặt dễ thương, sang trọng.Khăn lau tay siêu thấm là chiếc khăn đa nă...",29000,39000,,10000,26,76,,available,,1000,1000,,111461,OEM
55669191,1522909462066,"Đèn Pixar, Đèn Học Chống Cận Thị Pixar miDoctor, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt miDoctormiDoctor - Thương Hiệu UY TÍN, CHẤT LƯỢNG Được Người Tiêu Dùng Bình Chọn N...",148000,250000,,102000,41,1621,,available,,1000,1000,,245945,miDoctor
42718737,1453303550991,"- Đèn Led Trang Trí Dài 6M - 40 Bóng Trang Trí Noel Lễ Tết là sản phẩm không thể thiếu khi trang trí các quán cafe, nhà hàng , karaoke, lễ hội , các phòng studio chụp ảnh , gia đình các dịp lễ , tết ,...",80000,80000,,0,0,423,,available,,1000,1000,,111461,OEM
38309801,7352529515637,"THÔNG SỐ KĨ THUẬTHiệu điện thế : 3 VĐặc Tính : Pin LithiumKích thước : 12 x 2,0 mmDùng Phổ Biến cho Remote ô tô , xe máy , cân điện tử , đồng hồ , máy đo kĩ thuậtVới công nghệ vượt trội . Pin Pan...",80000,80000,,0,0,109,,available,,1000,1000,,18804,Panasonic
183335921,9104689868716,"- Ống hút inox đảm bảo sức khỏe cho người tiêu dùng- Ống hút inox là ống hút để uống cafe, trà sữa… được làm từ chất liệu inox 304.- Sở dĩ inox 304 được tin dùng như vậy; bởi trong inox 304 chứa có ch...",10000,20000,,10000,50,10,,available,,1000,1000,,111461,OEM
165844783,4917903498782,"Giàn phơi quần áo Inox chữ X sở hữu thiết kế thông minh, có thể điều chỉnh chiều dài linh hoạt- Gập gọn khi không sử dụng,- Chịu lực tốt: 100kg phơi khối lượng lớn quần áo và tùy chỉnh theo nhu cầu ...",399000,530000,,131000,25,154,,available,,1000,1000,,204895,VANDO
14467293,2302619037902,"Đặt đèn ở độ cao 1,5m - 2m so với mặt sàn nhà vì đây là độ cao muỗi và côn trùng hoạt động. Độ cao này cũng giúp ánh sáng tia cực tím từ đèn có thể tỏa ra khắp phòng.Khi đặt đèn bắt muỗi trong phòng...",165000,165000,,0,0,0,,available,,1000,1000,,41391,Điện Quang
188153396,4299608574405,"Thùng gạo Clear Duy TânChất liệu an toàn: thùng gạo được làm từ nhựa PP và nhựa ABS chính phẩm thân thiện với môi trường. Nắp đậy kín giúp bảo vệ gạo hoặc các loại thực phẩm khác không bị côn trùng,...",181000,299000,,118000,39,36,,available,,1000,1000,,50655,Duy Tân
38666598,2261946896425,"Túi Đựng Ly Giữ Nhiệt Lớn 900ml Nhiều MẫuDành cho ly giữ nhiệt 900ml.Giúp bảo vệ ly khỏi va đập, trầy xước.Giúp tăng cường khả năng giữ nhiệt.Chất liệu Cao Su SBR dày dặn, bền bỉ, không mùi, an to...",40000,40000,,0,0,273,,available,,1000,1000,,111461,OEM
142214410,2375041848294,"Ổ Cắm Điện Đa Năng Thông Minh Phích Cắm Chuyển Đổi Với 2 Cổng USB Bugu HHT202 1, Thông số kỹ thuật: Thương hiệu: buguModel: HHT202Loại: Công cụ chuyển đổi ổ cắm đa quốc giaSố ch...",234600,255000,,20400,8,34,,available,,1000,1000,,568631,Bugu
1399571,5944614557985,"Gối Memory Foam 50D Hình Cong Lock&Lock HLW111 là chiếc gối với thiết kế định hình lượn sóng, theo khung của đầu và gáy, giúp điều chỉnh sự gấp khúc của đường thở trong khi ngủ, mang đến cho bạn g...",248000,483000,,235000,49,1114,,available,,1000,1000,,48077,LocknLock
118898224,4791154451286,Tiêu chuẩn để có một ly cà phê tuyệt hảoPhin cà phê là một vật dụng không thể thiếu đối với những người yêu – đam mê cà phê. Nhưng bạn có biết đâu mới là một chiếc phin tốt nhất để cho ra những ly cà...,75000,75000,,0,0,73,,available,,1000,1000,,517665,Trung Nguyên Legend
83927709,3977362490140,"Bịt Mắt Ngủ Có Túi Gel hoạt hình ngộ nghĩnh, có túi đệm nước lỏng, chức năng massage nóng/lạnh giúp giảm bớt căng thẳng, nhức mắt, mệt mỏi để có giấc ngủ ngon hơn.- Bịt mắt bằng vải mềm, không xù, c...",35000,35000,,0,0,67,,available,,1000,1000,,111461,OEM
23264614,9606858180126,Tên sản phẩm: Bộ Tô Vit 31 Đầu Chuyên Dụng Kích thước: 13 x 6 x 6 cm Trọng lượng: 170g Màu sắc: Đỏ Xuất xứ : Quảng Tây Bảo hành: Hoàn tiền trong vòng 7 ngày nếu có lỗi của nhà sản xuất Đặc Điểm Nổi Bậ...,33300,33300,,0,0,8,,available,,1000,1000,,111461,OEM
59401658,5105937560483,"Cuộn đèn LED đang hot trên Tiktok sử dụng bóng LED siêu sáng, siêu bền và đổi được nhiều màu (RGB).Đi kèm là remote điều khiển nhiều chế độ chớp khác nhau. Đèn cũng có keo dán mặt sau để dán trang trí...",120000,120000,,0,0,547,,available,,1000,1000,,111461,OEM
165256438,5288949507935,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi conton - Kích thước: 30x50 cm- Trọng lượng: 70gram- Tính năng Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kháng ...",23900,23900,,0,0,395,,available,,1000,1000,,111461,OEM
75302285,9684223897411,"Bộ sản phẩm: gồm 1 bộ 2 hộp cỡ lớn size lớnKích thước: Tủ hộp lớn 38 x 25 x 25cm, tủ hộp nhỏ 27 x 20 x 16cmChất liệu: vải không dệt + bìa giấy lót khung cứng chắc chắn, có nắp liền, chống bụi chống th...",79000,119000,,40000,34,56,,available,,1000,1000,,111461,OEM
141246639,1469211770326,Hộp giữ nhiệt đựng đồ ăn có tay cầm Handle Food Jar LocknLock có tay cầm dễ dàng để xách đi và có thể gấp gọn khi không dùng đến.Hộp đựng nhỏ tiện lợi để chứa đồ ăn đi kèm hoặc nước sốt.Muỗng đi kè...,396000,800000,,404000,51,197,,available,,1000,1000,,48077,LocknLock
122911188,1973198437145,   Găng tay cao su Parroti Active được làm từ Nitrile (làm găng tay y tế) vừa có tính chất an toàn với người dùng vừa có tính siêu dai và bền. Khác với loại thông thường có mùi hôi của nhựa và ...,49000,89000,,40000,45,413,,available,,1000,1000,,746615,Parroti
55875210,7386970582498,Tủ Vải Đựng Đồ Khung Thép Chịu LựcTúi Đựng Chăn Màn Quần Áo miDoctor Tiện LợiHàng giao màu ngẫu nhiên 1. Tủ vải đựng đồ đa năng tiện lợi cho bạn sắp xếp đồ đạc trong nhà một cách ngăn nắp và gọn g...,77000,130000,,53000,41,591,,available,,1000,1000,,245945,miDoctor
134853381,8905347153837,"Bình giữ nhiệt LocknLock Feather Light Ring có thiết kế thanh mảnh và nhẹ giúp bạn dễ dàng mang đi bất cứ đâu.Ruột bình được đánh bóng gương ngăn cà phê hay bã trà bị mắc kẹt trong các khe, kẽ của b...",298000,601000,,303000,50,266,,available,,1000,1000,,48077,LocknLock
165013585,8664452519041,"- Lõi dây đồng chịu tải 2500W, có thể dùng cho lò nướng, lẩu điệ- Nhựa chống cháy, chịu nhiệt 750 độ C (dưới 750 độ C, ổ điện không bắt lửa, chỉ bị mềm dần)- Mỗi ổ cắm đều có công tắc riêng, lỗ cắm có...",199000,199000,,0,0,63,,available,,1000,1000,,111461,OEM
696495,3999925082987,"   Ổ Cắm Điện 4 Lỗ 3 Chấu 3m Philips SPN1348WB/74 (2500W)  gồm 4 lỗ cắm 3 chân, có thể sử dụng đồng thời cho nhiều thiết bị điện khác nhau như: quạt, tivi, sạc điện thoại... rất tiện         lợi.   ...",295000,329000,,34000,10,61,,available,,1000,1000,,19018,Philips
185949624,2411564846012,Nệm Văn Phòng Kích Thước 80x180x2cm 1. THÔNG TIN SẢN PHẨM- Kích thước : 80x180x2cm xếp gọn gàng trong túi đựng 35x45x15cm- Màu sắc: chọn màu/ shop giao chuẩn mẫu.- Cấu tạo:  vải cotton+ gòn -  s...,199000,199000,,0,0,14,,available,,1000,1000,,111461,OEM
174262175,4140804787284,"Chào bạn, có phải Bạn đang muốn tìm hiểu bát sen tắm của vòi tắm hoa sen nóng lạnh Pimisi, với tay sen bằng nhựa cao cấp mạ màu inox sáng bóng, theo công nghệ đầu phun mưa tăng áp tiết kiệm nước và ổn...",124000,200000,,76000,38,80,,available,,1000,1000,,5085219,Pimisi
112760341,7963750629652,"Thùng rác treo tủ bếp có nắp đậy thông minh – Parroti Bin BN02Thùng rác treo tủ Parroti Bin BN02 là một sản phẩm đột phá của hãng, thùng rác có thể được treo gọn gàng trước cửa tủ bếp bằng thanh ray...",199000,299000,,100000,33,450,,available,,1000,1000,,746615,Parroti
146432055,5825454478011,"Túi Chân Không Tự Hút Đựng Chăn Mền Quần Áo Không Cần Dụng Cụ HútSử dụng túi đựng chân không tự hút giúp bảo quản đồ dùng khỏi bụi bặm, hư hỏng hay nấm mốBên cạnh đó, túi ép chặt đồ bên trong, giúp t...",60000,60000,,0,0,45,,available,,1000,1000,,111461,OEM
184518592,8316841872715,"Một chiếc gối mà có đến 2 chức năng khác nhau thì thật là vô cùng tiện lợi cho các bạn phải không, vừa có thể kê cổ hoặc có thể làm thành gối nằm.Sản phẩm này là sản phẩm thuộc thương hiệu ShofukaKí...",159000,290000,,131000,45,26,,available,,1000,1000,,4401579,SHOFUKA
12736380,6792501292995,"Đồng hồ báo thức điện tử vỏ gỗ cao cấp được thiết kế như một khối gỗ hình chữ nhật, với vân gỗ tự nhiên sang trọng kết hợp với số LED điện tử hiện đại, chức năng cảm biến âm thanh tự động sáng đèn nền...",219000,219000,,0,0,287,,available,,1000,1000,,111461,OEM
69843631,1639124047418,"CÔNG DỤNG:- Dùng để treo và cất giữ quần áo trong phòng ngủ thay thế tủ đồ.- Shop thời trang treo các sản phẩm quần áo .- Phù hợp với các căn hộ nhỏ, chung cư, dịch vụ homestay,- Dễ dàng tháo lắp,...",279000,279000,,0,0,57,,available,,1000,1000,,4065253,Morninghouse
73147684,1640597713793,"Thanh xốp gắn chân cửa chống kẹt chân cho bé, bịt khe hở, chắn gió, chặn côn trùngMô tả sản phẩm:Hai mặt, bảo vệ kép, dụng cụ cách nhiệt cho cửa và cửa sổ.Dụng cụ sẽ được cố định ở hai bên đối diện...",40000,40000,,0,0,41,,available,,1000,1000,,111461,OEM
58435970,1092465278192,áo mưa phản quang 2 đầu có kính che mặt bọc gươngÁo mưa phản quang có kính che mặt là một trong những dòng sản phẩm áo mưa thời trang cao cấp được đang được nhiều người sử dụng hiện nay .Áo mưa với ...,119000,119000,,0,0,0,,available,,1000,1000,,111461,OEM
2153235,6747317448906,"Bình Giữ Nhiệt Lock&Lock Feather Light LHC4131BKB thiết kế thân thẳng, kiểu dáng thon gọn và màu sắc bắt mắt, dễ dàng đóng mở, tiện lợi cho bạn mang theo đến văn phòng, trường học hay đi dã ngoại...",270000,545000,,275000,50,2876,,available,,1000,1000,,48077,LocknLock
106457363,5381144755688,Túi Giữ Nhiệt Đựng Hộp Cơm 2 Ngăn – Chọn Màu Túi Giữ Nhiệt Đựng Cặp Lồng Cơm– Nhiều Màu – Chống Thấm Nước Chính Hãng miDoctorMô tả chi tiết - Túi giữ nhiệt đựng hộp cơm văn phòng Chính hãng miDoctor...,31000,60000,,29000,48,184,,available,,1000,1000,,245945,miDoctor
21301419,7010290707063,Kích thước sản phẩm (D x R cm): 106x30Chiều cao 78-98 cm (có 5 nấc tăng giảm)Chân sắt phủ sơnBề mặt bàn ủi bằng ván ép cao cấp- Có khay để bàn ủi#banui ...,160000,160000,,0,0,276,,available,,1000,1000,,111461,OEM
188379989,3917702567315,Cốc Giữ Nhiệt Coffeeholic Teement Inox 304 Dung Tích 510ml Cao Cấp Kiểu Dáng Hàn Quốc Cầm Tay Sang Trọng- Hàng Chính HãngMÔ TẢ SẢN PHẨMSang trọng- hàng chính hãngThông tin sản phẩm cốc giữ nhiệt cof...,148000,148000,,0,0,17,,available,,1000,1000,,7304183,TEEMENT
76514380,2321018434082,Ổ Cắm Điện Đa Năng Chống Giật Có 3 Cổng USB – Sạc Trực Tiếp – Tiết Kiệm Điện – Bộ Ổ Cắm Điện Xanh Lá Cao Cấp Chính Hãng AmalifeMô tả sản phẩm - Ổ cắm điện đa năng chống giật chính Hãng Amalife:Ổ ...,60000,110000,,50000,45,299,,available,,1000,1000,,456351,Amalife
58082210,8473379352322,Vợt Có đèn chiếu sáng Led tích hợp và đèn báo sạc pin tiện lợi cho người sử dụngVợt muỗi có 3 chế độ hoạt động:+ Chế độ 1: Tắt nguồn - Gạt công tắc về vị trí OFF+ Chế độ 2: Diệt muỗi - gạt công tắc về...,135450,135450,,0,0,257,,available,,1000,1000,,193677,Rạng Đông
119030223,6424158958424,"TÍNH NĂNG SẢN PHẨM:️Chỉ cần 1 lớp keo mỏng đã tạo được mối nối trong suốt siêu chắc và tự nhiên, không tì vết.️Bề mặt keo nhẵn mịn ngay sau khi khô.️Keo dính cực mạnh, dính chắc và siêu bền.️Phù hợp v...",18000,32400,,14400,44,229,,available,,1000,1000,,46703,Deli
578967,1222109028719,"Chảo Đá Chống Dính Siêu Bền Sunhouse SBD28 28cm với chất liệu hợp kim nhôm dày 3mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt như những loại chảo khác và đặ...",275000,430000,,155000,36,1155,,available,,1000,1000,,41048,Sunhouse
185756654,5163075352307," - Chổi cọ nhà vệ sinh Kitimop-Z4 có thiết kế chổi cọ sàn và gạt nước đa năng 2 trong 1 giúp bạn cọ quét làm sạch nhà tắm, nhà vệ sinh nhanh chóng và nhẹ nhàng. Cây chà sàn nhà tắm Kitimop-Z4 có ưu ...",59000,110000,,51000,46,140,,available,,1000,1000,,7368293,Kitimop  Home Tool Cleaning
192523772,5782797198712,"Tính năng: lót dưới tủ lạnh, tủ bếp, tủ quần áo hoặc giá sách, hộc bàn để bảo vệ vật dụng. Dễ dàng vệ sinh khi không còn sử dụng.Chất liệu: nhựa EVA chống mài mòn, bền và dẻo dai, không mùi không độc ...",49000,49000,,0,0,27,,available,,1000,1000,,5706641,NAVIVU
154157961,7788314006098,"- Bền, đẹp, an toàn, chất lượng, tiện ích. Màn tuyn giúp bạn không còn nỗi lo về muỗi hay côn trùng, giúp cả gia đình có những giấc ngủ ngon và an toàn.- Chất liệu : Vải tuyn có độ bền rất cao. Định h...",135000,140000,,5000,4,141,,available,,1000,1000,,839837,FuNu
169848307,5925025693801,Sản phẩm Kệ Treo Tường Định Tuyến Wifi - IG407 IGA là một món hàng nội thất trang trí nhỏ gọn tiện lợi dành cho phòng khách nhà bạn.Kệ gỗ wifi treo tường chứa thiết bị phát sóng wifi sẽ tô ...,57000,62000,,5000,8,348,,available,,1000,1000,,523789,IGA
145311310,1827569734295," Tính năng sản phẩm:- Đặc tính mềm, nhẹ, dễ cuộn túi mang đi, ngoài ra có thể làm tấm trải yoga, dùng quanh năm và phù hợp cho mọi lứa tuổi- Là bộ sản phẩm giúp bạn cảm nhận sự êm ái và thoa...",249000,380000,,131000,34,336,,available,,1000,1000,,565375,Amando
45300792,1174979350967,"MÔ TẢ SẢN PHẨMĐồng hồ báo thức điện tử thông minh để bàn miniĐồng hồ điện tử để bàn nhiều màu sắc.5 phân loại: DH89 Xanh Dương, DH89 Trắng, DH89 Xanh Lá, DH89 Đen, DH89 HồngĐa chức năng: Hiển th...",52900,52900,,0,0,354,,available,,1000,1000,,111461,OEM
48510374,6340435855627,"TÚI LỌC RÁC BỒN RỬA BÁT GOLDSEEE HÀNG VIỆT NAM CHÍNH HÃNGTắc nghẽn chậu rửa bát chính là việc chậu rửa thoát nước chậm, hay nước bị ứ đọng lại không trôi đươc đó.Mà nguyên nhân chủ yếu, thì vẫn là...",129000,200000,,71000,36,322,,available,,1000,1000,,218129,Goldseee
52582326,2392936503242,"Dây đèn LED dạng rèm để treo ngoài trời kèm tính năng chống thấm nước giúp trang trí ngoài trời cho những dịp lễ, Tết, tiệc, giáng Thông số:Bóng LED nhỏ 5mm.Cấu tạo đèn gồm một dây đèn dài ngang và nh...",80000,80000,,0,0,77,,available,,1000,1000,,111461,OEM
184915910,8410909822470,"Chậu Gội Đầu Tại Nhà, Tại Giường Cho Người Già, Người Bệnh, Trẻ Em- Được thiết kế đặc biệt, phù hợp và tiện lợi cho việc chăm sóc bệnh nhân tại giường- bà bầu- trẻ nhỏ- người giàLàm bằng nhựa Việt N...",105000,150000,,45000,30,20,,available,,1000,1000,,4820811,PEAFLO
92441037,9754083565563,"Bộ 8 Túi Hút Chân Không Đựng Quần Áo, Chăn Màn Tặng Kèm Bơm Tay Cao Cấp Hàng Chính Hãng miDoctor               Sau mỗi lần chuyển mùa, nhiều gia đình lại phải đau đầu sắp xếp đồ đạc mới cho phù hợ...",176000,250000,,74000,30,220,,available,,1000,1000,,245945,miDoctor
54707710,1075626341140,"Chất liệu vải Canvas dày dặn cùng với 2 lớp nhôm bạc giúp cách nhiệt tốt.Túi được may theo dạng hộp vuông nên sức chứa lớn, đựng được nhiều đồ hơn.Đáy túi phẳng rộng, giữ hộp cơm ngay ngắn, không bị n...",56000,56000,,0,0,21,,available,,1000,1000,,111461,OEM
48739244,7346697007506,"Combo 6 cuộn Túi đựng rác văn phòng, Bao đựng rác trường học tiện lợi màu đen size đại 64x78An toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân...",79000,95000,,16000,17,202,,available,,1000,1000,,288231,Titapha
152700947,2328297621872,"Thương hiệu : MyJaeTên sản phẩm : Bộ lau nhà thông mình xoay 360 độ lau sạch khô nhanh MyJaeMàu sắc : Trắng, Xanh láChất liệu : Thép không gỉ, nhựa, sợi microfiberBông lau sợi nhỏ thủ côn...",690000,690000,,0,0,84,,available,,1000,1000,,3807547,MyJae
109654810,2740081991297,"Do có nhiều khách hàng phản hồi về cách sử dụng sản phẩm sao cho hợp lý. Docneem xin hướng dẫn chi tiết như sau:*Vui lòng kiểm tra đầu phun, khi phun không được, có thể do đầu phun bị khóa*Các bạn lư...",155000,155000,,0,0,210,,available,,1000,1000,,520061,Monrovia
59425995,6820203827334,"Bộ ga gối Cotton tici ( hay còn gọi là cotton thô, hay cotton đũi). Chất liệu vải cotton đũi dày, hoặc vải thô, (cotton 90%, đũi 10%). Vải dày dặn, đanh, thoáng mát, thấm hút mồ hôi, không bai, không ...",199000,229000,,30000,13,132,,available,,1000,1000,,697923,LIDACO
781987,3938351368883,"Sự lựa chọn lý tưởngGối Memory Foam 50D Lock & Lock HLW114 (62 x 34 x 10 cm) có xuất xứ từ Hàn Quốc, là sự lựa chọn lý tưởng để nâng niu và chăm sóc giấc ngủ của bạn, được người tiêu dùng đánh...",470000,791000,,321000,41,807,,available,,1000,1000,,48077,LocknLock
121268576,4816461858811,"TIỆN DỤNG, ĐẢM BẢO AN TOÀN - CHỈ CÓ THỂ LÀ Ổ CẮM ĐIỆN QUANG Ổ cắm Điện Quang ĐQ ESK SM750SL (5 lỗ 3 chấu) được thiết kế nhỏ gọn giúp dễ dàng di chuyển nhiều vị trí. Sản phẩm được làm từ nhựa ABS có ...",179000,179000,,0,0,127,,available,,1000,1000,,41391,Điện Quang
131407862,8888070627024,"       Ghế xoay văn phòng mẫu mới cao cấp AN-AN HOUS là loại ghế đang được ưa chuộng nhất hiện nay, dùng cho các dự án setup văn phòng, phong cách trẻ trung, thời trang.   Dễ sử dụng, phù hợp đa ...",428000,550000,,122000,22,1,,available,,1000,1000,,111461,OEM
177780907,6204853645391," A. MÔ TẢ SẢN PHẨM- TÊN SẢN PHẨM: NẾN THƠM TINH DẦU KHÔNG KHÓI CANDLE CUP ĐÀ LẠT- THÀNH PHẦN: sáp cọ, tinh dầu nguyên chất với hàm lượng cao (12 - 14%).- KHỐI LƯỢNG:**100gr (Không nắp, bấc cotto...",120000,120000,,0,0,11,,available,,1000,1000,,873101,Candle Cup
58448882,8521905645926,Dải xốp chặn cửa bảo đảm an toàn tiện dụng Miếng chặn khe cửa chống côn trùng bụi bẩn tránh kẹt chân bé dài 90cm    chiều dài: 90 cm khối lượng: 64gchất liệu: Xốp Tên sản phẩm: Đệm bị...,35000,55000,,20000,36,140,,available,,1000,1000,,111461,OEM
190726748,2562384115025,"Móc dán tường, treo tường D6xR6cm chịu lực tốt, tiện lợi treo vật trang trí phòng khách, đồ dùng nhà bếp, phòng tắm  ĐẶC ĐIỂM NỔI BẬT- Thiết kế trong suốt độc đáo giúp sản phẩm gần như vô hình khá ...",1800,3000,,1200,40,0,,available,,1000,1000,,154455,Greenhome
182709717,4134254113900,"Trong mùa mưa nguy cơ mắc phải những căn bệnh từ muỗi: sốt xuất huyết, sốt ré gia tăng.Muỗi là nguyên nhân chính gây nên bệnh sốt xuất huyết và nhiều căn bệnh khác.Để bảo vệ an toàn cho mọi người tr...",225000,225000,,0,0,52,,available,,1000,1000,,111461,OEM
54133235,8773785239287,"Dung lượng: 2000mAhTuổi thọ cao và thời gian chờ lên đến 1 nămThiết kế để đảm bảo thời lượng pin dài nhấtĐạt hiệu suất cao và an toàn cho mọi thiết bịPin tương thích với mọi loại máy ảnh, đèn flash, t...",155000,160000,,5000,3,132,,available,,1000,1000,,19312,Energizer
81936241,5983780820134,Túi Đựng Quần Áo Khung Thép Morning House Kích thước:    88L: Dài 60 cm x Rộng 42 cm x Cao 35cm.  3 chân chống Chứa được khoảng 60 bộ quần áo hoặc 1 cái chăn và 2 gối                    66L: Dài 50...,85000,85000,,0,0,233,,available,,1000,1000,,4065253,Morninghouse
